0.000239808	0	0	0
0.000527302	0	0	0
0.000871498	0	0	0
0.00128453	0	0	0
0.00177811	0	0	0
0.00236981	0	0	0
0.00307727	0	0	0
0.00392008	0	0	0
0.00493145	0	0	0
0.00613485	0	0	0
0.00757893	0	0	0
0.00929043	0	0	0
0.0113062	0	0	0
0.0135804	0	0	0
0.0161221	0	0	0
0.0186639	0	0	0
0.0210561	0	0	0
0.0234484	0	0	0
0.0258406	0	0	0
0.0281581	0	0	0
0.0305528	0	0	0
0.0329476	0	0	0
0.0353423	0	0	0
0.037737	0	0	0
0.0401317	0	0	0
0.0425265	0	0	0
0.0450253	0	0	0
0.0474155	0	0	0
0.0498057	0	0	0
0.0523154	0	0	0
0.0548252	0	0	0
0.0573349	0	0	0
0.0598446	0	0	0
0.0625216	0	0	0
0.0651986	0	0	0
0.0678757	0	0	0
0.0705527	0	0	0
0.0732297	0	0	0
0.0754606	0	0	0
0.0772134	0	0	0
0.0791123	0	0	0
0.0812011	0	0	0
0.0835509	0	0	0
0.0859008	0	0	0
0.0882507	0	0	0
0.0906005	0	0	0
0.0929504	0	0	0
0.0953003	0	0	0
0.0976501	0	0	0
0.1	0	0	0
0.102564	0	0	0
0.105128	0	0	0
0.1075	0	0	0
0.11	0	0	0
0.1125	0	0	0
0.115	0	0	0
0.117429	0	0	0
0.119857	0	0	0
0.122083	0	0	0
0.123984	0	0	0
0.125933	0	0	0
0.128049	0	0	0
0.130048	0	0	0
0.132304	0	0	0
0.134561	0	0	0
0.136606	0	0	0
0.138587	0	0	0
0.140247	0	0	0
0.142114	0	0	0
0.144258	0	0	0
0.146681	0	0	0
0.149347	0	0	0
0.152327	0	0	0
0.155306	0	0	0
0.157025	0	0	0
0.158894	0	0	0
0.160851	0	0	0
0.162483	0	0	0
0.164269	0	0	0
0.166254	0	0	0
0.168504	0	0	0
0.170927	0	0	0
0.17357	0	0	0
0.176506	0	0	0
0.179443	0	0	0
0.181312	0	0	0
0.183011	0	0	0
0.184899	0	0	0
0.187056	0	0	0
0.189213	0	0	0
0.191011	0	0	0
0.192809	0	0	0
0.194607	0	0	0
0.196404	0	0	0
0.198202	0	0	0
0.2	0	0	0
0.202128	0	0	0
0.204574	0	0	0
0.207381	0	0	0
0.210468	0	0	0
0.213912	0	0	0
0.215278	0	0	0
0.216908	0	0	0
0.21884	0	0	0
0.221094	0	0	0
0.223725	0	0	0
0.226658	0	0	0
0.228125	0	0	0
0.229797	0	0	0
0.231747	0	0	0
0.234022	0	0	0
0.236661	0	0	0
0.23954	0	0	0
0.241015	0	0	0
0.24275	0	0	0
0.244794	0	0	0
0.247194	0	0	0
0.249974	0	0	0
0.252475	0	0	0
0.253795	0	0	0
0.255335	0	0	0
0.257122	0	0	0
0.259266	0	0	0
0.261812	0	0	0
0.264749	0	0	0
0.266823	0	0	0
0.268331	0	0	0
0.27009	0	0	0
0.272084	0	0	0
0.274411	0	0	0
0.27697	0	0	0
0.279848	0	0	0
0.281108	0	0	0
0.282561	0	0	0
0.284305	0	0	0
0.286267	0	0	0
0.288556	0	0	0
0.290845	0	0	0
0.293133	0	0	0
0.295422	0	0	0
0.296948	0	0	0
0.298474	0	0	0
0.3	0	0	0
0.301818	0	0	0
0.304	0	0	0
0.306595	0	0	0
0.309608	0	0	0
0.312956	0	0	0
0.314274	0	0	0
0.315833	0	0	0
0.317703	0	0	0
0.319928	0	0	0
0.322511	0	0	0
0.324272	0	0	0
0.326213	0	0	0
0.328322	0	0	0
0.329989	0	0	0
0.331831	0	0	0
0.333961	0	0	0
0.336025	0	0	0
0.337853	0	0	0
0.339736	0	0	0
0.341814	0	0	0
0.343526	0	0	0
0.345473	0	0	0
0.34757	0	0	0
0.349755	0	0	0
0.351376	0	0	0
0.353176	0	0	0
0.355212	0	0	0
0.357569	0	0	0
0.359927	0	0	0
0.361309	0	0	0
0.362921	0	0	0
0.364775	0	0	0
0.366976	0	0	0
0.369517	0	0	0
0.372288	0	0	0
0.37402	0	0	0
0.375876	0	0	0
0.377599	0	0	0
0.379465	0	0	0
0.381519	0	0	0
0.383829	0	0	0
0.385446	0	0	0
0.387265	0	0	0
0.389085	0	0	0
0.390904	0	0	0
0.392723	0	0	0
0.394542	0	0	0
0.396362	0	0	0
0.398181	0	0	0
0.4	0	0	0
0.402174	0	0	0
0.404748	0	0	0
0.407821	0	0	0
0.410016	0	0	0
0.411594	0	0	0
0.413399	0	0	0
0.41546	0	0	0
0.417745	0	0	0
0.419139	0	0	0
0.42079	0	0	0
0.42277	0	0	0
0.42511	0	0	0
0.427785	0	0	0
0.429685	0	0	0
0.431694	0	0	0
0.433898	0	0	0
0.4354	0	0	0
0.437146	0	0	0
0.439241	0	0	0
0.441671	0	0	0
0.444005	0	0	0
0.445307	0	0	0
0.446869	0	0	0
0.448702	0	0	0
0.450839	0	0	0
0.453297	0	0	0
0.455165	0	0	0
0.456611	0	0	0
0.45828	0	0	0
0.460267	0	0	0
0.462604	0	0	0
0.465097	0	0	0
0.46639	0	0	0
0.467918	0	0	0
0.4697	0	0	0
0.47172	0	0	0
0.474077	0	0	0
0.475805	0	0	0
0.477666	0	0	0
0.479527	0	0	0
0.481102	0	0	0
0.48282	0	0	0
0.484729	0	0	0
0.486638	0	0	0
0.488122	0	0	0
0.489607	0	0	0
0.491339	0	0	0
0.493071	0	0	0
0.494804	0	0	0
0.496536	0	0	0
0.498268	0	0	0
0.5	0	0	0
0.502041	0	0	0
0.50449	0	0	0
0.507384	0	0	0
0.510278	0	0	0
0.511372	0	0	0
0.512676	0	0	0
0.514235	0	0	0
0.5161	0	0	0
0.518308	0	0	0
0.520783	0	0	0
0.522002	0	0	0
0.523446	0	0	0
0.525147	0	0	0
0.52717	0	0	0
0.52952	0	0	0
0.531425	0	0	0
0.532743	0	0	0
0.534308	0	0	0
0.536184	0	0	0
0.538385	0	0	0
0.54085	0	0	0
0.542135	0	0	0
0.543619	0	0	0
0.545381	0	0	0
0.547482	0	0	0
0.549869	0	0	0
0.551262	0	0	0
0.552886	0	0	0
0.554771	0	0	0
0.556924	0	0	0
0.558882	0	0	0
0.560128	0	0	0
0.561605	0	0	0
0.56335	0	0	0
0.565386	0	0	0
0.567694	0	0	0
0.570002	0	0	0
0.571155	0	0	0
0.572529	0	0	0
0.574145	0	0	0
0.575992	0	0	0
0.578174	0	0	0
0.580599	0	0	0
0.58162	0	0	0
0.582846	0	0	0
0.584275	0	0	0
0.585848	0	0	0
0.587617	0	0	0
0.589681	0	0	0
0.591745	0	0	0
0.593808	0	0	0
0.595872	0	0	0
0.597248	0	0	0
0.598624	0	0	0
0.6	0	0	0
0.601639	0	0	0
0.603607	0	0	0
0.605958	0	0	0
0.60857	0	0	0
0.609773	0	0	0
0.611205	0	0	0
0.612913	0	0	0
0.614938	0	0	0
0.617176	0	0	0
0.618512	0	0	0
0.62005	0	0	0
0.621867	0	0	0
0.624037	0	0	0
0.626411	0	0	0
0.62768	0	0	0
0.629187	0	0	0
0.630957	0	0	0
0.633049	0	0	0
0.635358	0	0	0
0.636733	0	0	0
0.638276	0	0	0
0.640092	0	0	0
0.642157	0	0	0
0.644152	0	0	0
0.645393	0	0	0
0.646869	0	0	0
0.64864	0	0	0
0.650694	0	0	0
0.653042	0	0	0
0.654423	0	0	0
0.656051	0	0	0
0.657962	0	0	0
0.660174	0	0	0
0.662517	0	0	0
0.663767	0	0	0
0.665216	0	0	0
0.666955	0	0	0
0.66902	0	0	0
0.671233	0	0	0
0.672484	0	0	0
0.673932	0	0	0
0.67567	0	0	0
0.677698	0	0	0
0.679928	0	0	0
0.681266	0	0	0
0.682827	0	0	0
0.684544	0	0	0
0.686476	0	0	0
0.68873	0	0	0
0.690609	0	0	0
0.692174	0	0	0
0.693739	0	0	0
0.695304	0	0	0
0.69687	0	0	0
0.698435	0	0	0
0.7	0	0	0
0.701852	0	0	0
0.704033	0	0	0
0.706627	0	0	0
0.70885	0	0	0
0.710018	0	0	0
0.711403	0	0	0
0.713043	0	0	0
0.714976	0	0	0
0.717156	0	0	0
0.718635	0	0	0
0.720263	0	0	0
0.722075	0	0	0
0.723492	0	0	0
0.725053	0	0	0
0.726796	0	0	0
0.728539	0	0	0
0.729968	0	0	0
0.73156	0	0	0
0.733361	0	0	0
0.734911	0	0	0
0.736498	0	0	0
0.737975	0	0	0
0.739607	0	0	0
0.741383	0	0	0
0.742813	0	0	0
0.744402	0	0	0
0.746139	0	0	0
0.747635	0	0	0
0.749272	0	0	0
0.750681	0	0	0
0.752272	0	0	0
0.754039	0	0	0
0.755571	0	0	0
0.757217	0	0	0
0.758801	0	0	0
0.760222	0	0	0
0.761813	0	0	0
0.763549	0	0	0
0.765007	0	0	0
0.766528	0	0	0
0.768202	0	0	0
0.769716	0	0	0
0.771399	0	0	0
0.772699	0	0	0
0.774136	0	0	0
0.775752	0	0	0
0.777617	0	0	0
0.779652	0	0	0
0.781217	0	0	0
0.782925	0	0	0
0.784822	0	0	0
0.786202	0	0	0
0.787735	0	0	0
0.789487	0	0	0
0.790989	0	0	0
0.792491	0	0	0
0.793993	0	0	0
0.795495	0	0	0
0.796996	0	0	0
0.798498	0	0	0
0.8	0	0	0
0.801786	0	0	0
0.803921	0	0	0
0.806323	0	0	0
0.807352	0	0	0
0.808588	0	0	0
0.810062	0	0	0
0.811825	0	0	0
0.813876	0	0	0
0.815532	0	0	0
0.816756	0	0	0
0.818217	0	0	0
0.819957	0	0	0
0.822009	0	0	0
0.824303	0	0	0
0.825299	0	0	0
0.826485	0	0	0
0.827899	0	0	0
0.829575	0	0	0
0.831479	0	0	0
0.832968	0	0	0
0.834644	0	0	0
0.83646	0	0	0
0.837658	0	0	0
0.839014	0	0	0
0.840619	0	0	0
0.842534	0	0	0
0.844662	0	0	0
0.846012	0	0	0
0.847512	0	0	0
0.849205	0	0	0
0.851086	0	0	0
0.852374	0	0	0
0.853817	0	0	0
0.855409	0	0	0
0.857002	0	0	0
0.858435	0	0	0
0.860034	0	0	0
0.861514	0	0	0
0.863118	0	0	0
0.864435	0	0	0
0.865917	0	0	0
0.86754	0	0	0
0.869343	0	0	0
0.870676	0	0	0
0.872142	0	0	0
0.873781	0	0	0
0.875529	0	0	0
0.876888	0	0	0
0.878333	0	0	0
0.87988	0	0	0
0.881557	0	0	0
0.883094	0	0	0
0.884503	0	0	0
0.886053	0	0	0
0.887602	0	0	0
0.88898	0	0	0
0.890357	0	0	0
0.891735	0	0	0
0.893388	0	0	0
0.895041	0	0	0
0.896694	0	0	0
0.898347	0	0	0
0.9	0	0	0
0.901887	0	0	0
0.903444	0	0	0
0.904844	0	0	0
0.906378	0	0	0
0.907939	0	0	0
0.909254	0	0	0
0.910717	0	0	0
0.912312	0	0	0
0.913513	0	0	0
0.914844	0	0	0
0.916338	0	0	0
0.917666	0	0	0
0.918993	0	0	0
0.920259	0	0	0
0.921683	0	0	0
0.923033	0	0	0
0.924408	0	0	0
0.925647	0	0	0
0.927024	0	0	0
0.928513	0	0	0
0.929767	0	0	0
0.931093	0	0	0
0.932559	0	0	0
0.933785	0	0	0
0.935164	0	0	0
0.936574	0	0	0
0.937923	0	0	0
0.939141	0	0	0
0.940524	0	0	0
0.942049	0	0	0
0.943282	0	0	0
0.944632	0	0	0
0.946129	0	0	0
0.947275	0	0	0
0.948561	0	0	0
0.95003	0	0	0
0.951642	0	0	0
0.952949	0	0	0
0.954221	0	0	0
0.955608	0	0	0
0.957139	0	0	0
0.958438	0	0	0
0.959823	0	0	0
0.961041	0	0	0
0.962384	0	0	0
0.963889	0	0	0
0.965226	0	0	0
0.966468	0	0	0
0.967865	0	0	0
0.969204	0	0	0
0.970604	0	0	0
0.97178	0	0	0
0.973063	0	0	0
0.97448	0	0	0
0.976075	0	0	0
0.977335	0	0	0
0.978668	0	0	0
0.980001	0	0	0
